Recency,Frequency,Monetary,ClusterID
0.3353474,0.0745614,0.3860848,3
0.03021148,0.3596491,0.3861003,2
0.4833837,0.1184211,0.3862395,3
0.09365559,0.4166667,0.3862859,2
0.06646526,0.245614,0.3863033,3
0.7311178,0.00877193,0.3863748,1
0.7099698,0.0877193,0.3864521,1
0.1963746,0.06578948,0.3864618,3
0.08459215,0.2719298,0.3865063,3
0.7401813,0.372807,0.3866493,2
0.4018127,0.2807018,0.3868156,3
0.05438067,0.3157895,0.3868562,2
0.0694864,0.004385965,0.3869006,3
0.1148036,0.1184211,0.38692,3
0.09969789,0.2192982,0.3869586,3
0.7039275,0.09649123,0.3870166,1
0.09063444,0.05263158,0.387036,3
0.7824773,0.0745614,0.3870495,1
0.1480363,0.02192982,0.3870746,3
0.2326284,0.1140351,0.3871133,3
0.8036254,0.09210526,0.3871288,1
0.2507553,0.09649123,0.3872254,3
0.2175227,0.131579,0.3872718,3
0.03927492,0.07894737,0.3874052,3
0.8429003,0.5745614,0.3874284,2
0.1752266,0.254386,0.387442,3
0.3504532,0.1052632,0.3874613,3
0.2507553,0.03947368,0.3875212,3
0.1722054,0.4035088,0.387529,2
0.5528701,0.1096491,0.3876314,3
0.6858006,0.1008772,0.3878015,1
0.1450151,0.1184211,0.3878267,3
0.081571,0.3991228,0.3878576,2
0.6374623,0.07017544,0.3878769,1
0.1933535,0.0877193,0.3879137,3
0.8489426,0.1798246,0.3880413,1
0.06646526,0.1140351,0.3880529,3
0.04229607,0.1359649,0.3881476,3
0.7432024,0.1008772,0.3882346,1
0.1359517,0.1096491,0.3882578,3
0.1510574,0.03070175,0.3882578,3
0.7190332,0.06578948,0.3884163,1
0.4984894,0.09649123,0.3884453,3
0.7190332,0.04824561,0.3884588,1
0.2779456,0.06140351,0.3884666,3
0.3081571,0.1184211,0.3884975,3
0.03323263,0.25,0.3885304,3
0.4350453,0.1008772,0.3885594,3
0.1812689,0.09210526,0.3885903,3
0.1570997,0,0.3886019,3
0.2205438,0.2763158,0.3886271,3
0.2356495,0.2280702,0.3886541,3
0.7613293,0.1008772,0.3886696,1
0.326284,0.0877193,0.3886986,3
0.06646526,0.3640351,0.3888397,2
0.2507553,0.01754386,0.3889847,3
0.02719033,0.03508772,0.3891239,3
0.223565,0.07894737,0.3891625,3
0.006042296,0.1535088,0.3893597,3
0.2114804,0.1052632,0.3894777,3
0.1359517,0.02192982,0.3895647,3
0.06344411,0.4868421,0.3896227,2
0.1601208,0.5570176,0.3896536,2
0.02114804,0.06578948,0.3897155,3
0.3232628,0.1973684,0.3897851,3
0.04833837,0.377193,0.3898179,2
0.3202417,0.1008772,0.3900325,3
0.4743202,0.1535088,0.3900596,3
0.2990937,0.2587719,0.3900692,3
0.4018127,0.1052632,0.3900944,3
0.05135952,0.25,0.3903438,3
0.1993958,0.0877193,0.3903476,3
0.9335347,0.2105263,0.3903786,1
0.02114804,0.2061404,0.3903824,3
0.163142,0.1491228,0.3904327,3
0.1903323,0.1140351,0.3905352,3
0.1178248,0.05263158,0.390599,3
0.3202417,0.1710526,0.3906473,3
0.04833837,0.09649123,0.3907227,3
0.3836858,0.5131579,0.390744,2
0.1933535,0.09649123,0.3907846,3
0.09365559,0.1798246,0.3907846,3
0.7190332,0.09649123,0.3909218,1
0.08761329,0.127193,0.3909682,3
0.1117825,0.1096491,0.3909682,3
0.510574,0.3245614,0.390974,2
0.01510574,0.1052632,0.3910281,3
0.05438067,0.05701754,0.3910919,3
0.1510574,0.06578948,0.3910958,3
0.9939577,0.1666667,0.3911345,1
0.0694864,0.2105263,0.3911731,3
0.4954683,0.4254386,0.3911809,2
0.1752266,0.1008772,0.3912427,3
0.4622357,0.1008772,0.391351,3
0.1993958,0,0.3913858,3
0.2326284,0.08333334,0.3914244,3
0.4169184,0.07894737,0.3919697,3
0.1087613,0.122807,0.3921707,3
0.9003021,0.1622807,0.3921939,1
0.1782477,0.2412281,0.3923969,3
0.2749245,0.0745614,0.3924684,3
0.5891238,0.09210526,0.3924878,3
0.1148036,0.08333334,0.392511,3
0.2205438,0.1403509,0.392538,3
0.939577,0.1359649,0.3925922,1
0.102719,0.122807,0.3926347,3
0.3021148,0.0745614,0.3926405,3
0.8096676,0.122807,0.3927449,1
0.009063444,0.131579,0.3928222,3
0.08761329,0.1184211,0.3928667,3
0.6767372,0.1184211,0.3929324,1
0.07250755,0,0.3929324,3
0.9818731,0,0.3929324,1
0.01208459,0.2236842,0.3929711,3
0.003021148,0.5701754,0.3930832,2
0.6767372,0.02631579,0.3932417,1
0.03323263,0.4561403,0.3934834,2
0.2779456,0.07894737,0.3935124,3
0.2084592,0.09649123,0.3935221,3
0.1510574,0.06578948,0.3936284,3
0.0755287,0.7105263,0.3937946,2
0.06646526,0.09210526,0.3938372,3
0.2175227,0.1403509,0.3941272,3
0.4712991,0.4035088,0.3942606,2
0.06042296,0.01315789,0.3942741,3
0.8519638,0.2587719,0.3943282,1
0.163142,0.1140351,0.3944171,3
0.1963746,0.03070175,0.3946955,3
0.1299094,0.09210526,0.3947593,3
0.3141994,0.05701754,0.3947729,3
0.4138973,0.06140351,0.3948134,3
0.03021148,0.122807,0.3950281,3
0.2114804,0.1184211,0.395144,3
0.02416918,0.1491228,0.395204,3
0.01812689,0.6578947,0.3952987,2
0.2356495,0.1578947,0.3953741,3
0.939577,0.122807,0.3954108,1
0.9546828,0.1096491,0.3954166,1
0.1993958,0.1008772,0.3954244,3
0.776435,0.1052632,0.3954456,1
0.3413897,0.1096491,0.3954476,3
0.0694864,0.2105263,0.3956409,3
0.2296073,0.122807,0.3956602,3
0.7009063,0.09649123,0.3956853,1
0.02114804,0.1184211,0.3957027,3
0.6797583,0.1359649,0.395813,1
0.570997,0.127193,0.3958806,3
0.5317221,0.131579,0.3958903,3
0.006042296,0.0745614,0.3959135,3
0.1510574,0.122807,0.3959618,3
0.5891238,0.1184211,0.3960024,3
0.1148036,0.1359649,0.3960759,3
0.7613293,0.127193,0.3961377,1
0.7854985,0.0877193,0.3961996,1
0.5770393,0.1096491,0.3962847,3
0.9063444,0.131579,0.3963098,1
0.1480363,0.1184211,0.3963581,3
0.6465257,0.1096491,0.3963755,1
0.9244713,0.2675439,0.3963949,1
0.141994,0.25,0.39642,3
0.2114804,0.1403509,0.396652,3
0.6435046,0.05263158,0.3966829,1
0.2114804,0.1096491,0.396766,3
0.5196375,0.3377193,0.3967796,2
0.1148036,0.1096491,0.3968762,3
0.5226586,0.4254386,0.396913,2
0.04531722,0.1096491,0.3969226,3
0.06344411,0.4342105,0.396971,2
0.03323263,0.1842105,0.397029,3
0.3716012,0.1184211,0.3973131,3
0.8670695,0.09649123,0.3973692,1
0.02416918,0.03947368,0.3973885,3
0.6223565,0.127193,0.3974524,1
0.1238671,0.127193,0.3974678,3
0.02719033,0.08333334,0.3975065,3
0.7250755,0.131579,0.3975239,1
0.1480363,0.02192982,0.3975336,3
0.7492447,0.03070175,0.3975626,1
0.03021148,0.1140351,0.3976824,3
0.7432024,0.08333334,0.3978274,1
0.2145015,0.5526316,0.3978719,2
0.3746223,0.1096491,0.397897,3
0.04229607,0.09649123,0.3981599,3
0.1873112,0.06140351,0.3982798,3
0.04531722,0.2719298,0.3983958,2
0.1450151,0.02192982,0.3984228,3
0.6163142,0.1842105,0.3984944,3
0.5226586,0.122807,0.3985292,3
0.2386707,0.2631579,0.3985389,3
0.003021148,0.3333333,0.3986316,2
0.05740181,0.1184211,0.3988791,3
0.04229607,0.4385965,0.3990241,2
0.7643505,0.05701754,0.3990357,1
0.09365559,0.4517544,0.3990608,2
0.2145015,0.3114035,0.399142,2
0.3293051,0.1447368,0.399316,3
0.1963746,0.4824561,0.399318,2
0.3172205,0.3114035,0.3993392,2
0.08459215,0.08333334,0.3994378,3
0.4743202,0.3114035,0.3994687,2
0.5528701,0.122807,0.3997529,3
0.7311178,0.1096491,0.3999869,1
0,0.1359649,0.4000043,3
0.1601208,0.131579,0.4000777,3
0.009063444,0.1491228,0.4001434,3
0.3897281,0.131579,0.4002614,3
0.0694864,0.1403509,0.4004296,3
0.1812689,0.1798246,0.4008433,3
0.08459215,0.1184211,0.4009264,3
0.09063444,0.1096491,0.4010037,3
0.2054381,0.2587719,0.401054,3
0.223565,0.1447368,0.401143,3
0.5438067,0.1710526,0.4012937,3
0.05740181,0.4605263,0.4012957,2
0.1087613,0.1184211,0.4013711,3
0.6163142,0.09210526,0.4014001,1
0.9607251,0.2894737,0.4014117,1
0.5045317,0.1096491,0.4015083,3
0.07250755,0.372807,0.4015122,2
0.06646526,0.09649123,0.4015973,3
0.3504532,0.131579,0.4016688,3
0.06344411,0.0877193,0.4016784,3
0.03021148,0.09649123,0.4018022,3
0.7190332,0.09210526,0.4018447,1
0.01510574,0.06140351,0.4018679,3
0.05135952,0.07894737,0.4019646,3
0.4531722,0.1052632,0.4019839,3
0.06344411,0.1491228,0.4020864,3
0.7401813,0.1140351,0.4021173,1
0.1933535,0.3157895,0.4022101,2
0.07854985,0.07017544,0.4022178,3
0.1450151,0.122807,0.4022507,3
0.06344411,0.05701754,0.4026412,3
0.141994,0.3333333,0.4026992,2
0.2416918,0.06140351,0.4027649,3
0.081571,0.1403509,0.4029583,3
0.09667674,0.131579,0.403024,3
0.5166163,0.1973684,0.4030549,3
1,0.122807,0.403111,1
0.1359517,0.3114035,0.4031477,2
0.5558912,0.1096491,0.4033082,3
0.4138973,0.0745614,0.4033875,3
0.2567976,0.1184211,0.4034203,3
0.05135952,0.1184211,0.403457,3
0.9425982,0.1184211,0.4034957,1
0.09063444,0.1359649,0.4035131,3
0.5981873,0.1008772,0.4036349,3
0.6586103,0.1184211,0.4037142,1
0.3867069,0.05701754,0.4038321,3
0.1903323,0.1184211,0.4038437,3
0,0.4385965,0.403921,2
0.003021148,0.3289474,0.4040351,2
0.02114804,0.1140351,0.4040602,3
0.2870091,0.1096491,0.4040699,3
0.3021148,0.127193,0.4042265,3
0.1359517,0.1096491,0.4042884,3
0.2114804,0.02631579,0.4043289,3
0.1812689,0.07894737,0.4044005,3
0.1208459,0.1798246,0.4044198,3
0.4410876,0.1798246,0.4044701,3
0.5166163,0,0.4045319,3
0.04229607,0.1403509,0.4046131,3
0.05135952,0.1052632,0.4047485,3
0.1722054,0.127193,0.4048335,3
0.1510574,0.627193,0.404936,2
0.510574,0.1096491,0.4052279,3
0.06646526,0.131579,0.4052588,3
0.1540785,0.02192982,0.4053439,3
0.1268882,0.1140351,0.4054019,3
0.2296073,0.1666667,0.4055334,3
0.5498489,0.1096491,0.4057286,3
0.2205438,0.131579,0.4057905,3
0.5679758,0.1184211,0.4058466,3
0.1148036,0.4385965,0.4058949,2
0.03323263,0.3947369,0.4059007,2
0.06042296,0.122807,0.4059413,3
0.1178248,0.1754386,0.4060128,3
0.2386707,0.05701754,0.4060476,3
0.3504532,0.02631579,0.4061675,3
0.1933535,0.1008772,0.4061907,3
0.2537764,0.1184211,0.4062332,3
0.4924471,0.00877193,0.4062332,3
0.2990937,0.06578948,0.4062738,3
0.05135952,0.3114035,0.406384,2
0.1299094,0.08333334,0.4065696,3
0.01510574,0.131579,0.4066817,3
0.7009063,0.1578947,0.4067204,1
0.06646526,0.1184211,0.4067262,3
0.7190332,0.09210526,0.4067281,1
0.02416918,0.2280702,0.4068286,3
0.06344411,0.3991228,0.4068557,2
0.3625378,0.1798246,0.406875,3
0.2205438,0.03947368,0.4069118,3
0.2145015,0.02192982,0.4070838,3
0.7160121,0.1403509,0.4072675,1
0.7854985,0.131579,0.4074028,1
0.1057402,0.1359649,0.4078881,3
0.5770393,0.2631579,0.4079209,2
0.7915408,0.0877193,0.4079248,1
0.2145015,0.02631579,0.4080659,3
0.2145015,0.1008772,0.408093,3
0.09063444,0.1184211,0.4082902,3
0.1178248,0.1447368,0.408323,3
0.63142,0.1184211,0.4083366,1
0.4018127,0.09649123,0.4085531,3
0.006042296,0.4254386,0.4088586,2
0.1329305,0.122807,0.408961,3
0.2416918,0.00877193,0.4089784,3
0.03927492,0.1403509,0.4089997,3
0.1057402,0.1184211,0.4091988,3
0.6827794,0.2675439,0.4092723,1
0.009063444,0.4429825,0.4094115,2
0.05438067,0.3508772,0.4095159,2
0.1510574,0.4254386,0.4096879,2
0.09667674,0.1403509,0.4097614,3
0.003021148,0.1666667,0.4100088,3
0.04833837,0.131579,0.4102176,3
0.2930514,0.02192982,0.4102582,3
0.4018127,0.2017544,0.4102795,3
0,0.2105263,0.4103472,3
0.9063444,0.09649123,0.4103607,1
0.326284,0.131579,0.4103665,3
0.1087613,0.5350877,0.4105927,2
0.5166163,0.08333334,0.4109001,3
0.1812689,0.8377193,0.410904,2
0.2205438,0.03947368,0.4111514,3
0.6616314,0,0.4111514,1
0.9456193,0.3070175,0.4111959,1
0.9939577,0.1491228,0.4112152,1
0.3202417,0.131579,0.4112693,3
0.8791541,0.3991228,0.4113602,1
0.7522659,0.1578947,0.4113641,1
0.06344411,0.127193,0.4114859,3
0.9365559,0.09210526,0.4115323,1
0.06646526,0.2587719,0.4116831,2
0.09063444,0.00877193,0.411685,3
0.163142,0.2719298,0.4116966,2
0.04531722,0.1359649,0.4117778,3
0.1268882,0.127193,0.4118223,3
0.04229607,0.377193,0.411828,2
0.06646526,0.1052632,0.4118454,3
0.01812689,0.1754386,0.4119672,3
0.02416918,0.07017544,0.4119924,3
0.08761329,0.25,0.4120194,3
0.939577,0.07894737,0.4120349,1
0.1238671,0.1535088,0.4120716,3
0.3202417,0.2412281,0.4120755,3
0.1359517,0.1140351,0.4124544,3
0.5196375,0.5,0.4124776,2
0.03927492,0.1447368,0.4125472,3
0.1178248,0.1535088,0.4125608,3
0.570997,0.1491228,0.4126574,3
0.1208459,0.1973684,0.4127927,3
0.2416918,0.1008772,0.4128005,3
0.347432,0.02192982,0.4128546,3
0.223565,0.05263158,0.4130537,3
0.1178248,0.1885965,0.4130731,3
0.2628399,0.1184211,0.4130963,3
0.2205438,0.127193,0.4132316,3
0.03021148,0.1842105,0.4134327,3
0.4018127,0.5833333,0.4135081,2
0.1601208,0.127193,0.4135815,3
0.09063444,0.1491228,0.4136298,3
0.01208459,0.1184211,0.4136318,3
0.08459215,0.1754386,0.4137536,3
0.2749245,0.4342105,0.4139933,2
0.3202417,0.6666667,0.4140184,2
0.2386707,0.1359649,0.4141673,3
0.07250755,0.122807,0.4142098,3
0.9274924,0,0.4143529,1
0.2205438,0.1140351,0.4143993,3
0.1903323,0.1622807,0.4144959,3
0.3293051,0.09649123,0.4145849,3
0.1329305,0.04824561,0.4146951,3
0.1359517,0.4517544,0.4148478,2
0.4743202,0.1447368,0.4150141,3
0.4441088,0.1403509,0.415045,3
0.2537764,0.1842105,0.4150605,3
0.04229607,0.2017544,0.4150972,3
0.0694864,0.1403509,0.4151726,3
0.1782477,0.254386,0.4153369,2
0.06646526,0.1973684,0.4155032,3
0.08459215,0.2982456,0.4155418,2
0.5981873,0.07894737,0.4156095,3
0.1963746,0.381579,0.4156617,2
0.1812689,0.03070175,0.4156713,3
0.9335347,0.1403509,0.4158067,1
0.006042296,0.1622807,0.4159304,3
0.8519638,0.1096491,0.4159614,1
0.07250755,0.5263158,0.4160368,2
0.4229607,0.1096491,0.4160735,3
0.592145,0.1403509,0.4161063,3
0.1510574,0.122807,0.4161257,3
0.8761329,0.1403509,0.4162223,1
0.2356495,0.04385965,0.416435,3
0.652568,0.0745614,0.4165974,1
0.4169184,0.5526316,0.4166921,2
0.2598187,0.127193,0.4167404,3
0.02114804,0.3245614,0.4172102,2
0.08459215,0.127193,0.4173224,3
0.09365559,0.1578947,0.4174035,3
0.2145015,0.04385965,0.4175543,3
0.570997,0.122807,0.4179797,3
0.2024169,0.2280702,0.4180899,3
0.02416918,0.1096491,0.4181421,3
0.102719,0.7149123,0.4181537,2
0.1299094,0.2675439,0.4182503,2
0.5226586,0.00877193,0.4182967,3
0.2870091,0.122807,0.4184901,3
0.2205438,0.1140351,0.4185386,3
0.0755287,0.4210526,0.4185596,2
0.9425982,0.2061404,0.418608,1
0.8942598,0.1359649,0.418838,1
0.8731118,0.131579,0.4188419,1
0.3444109,0.1754386,0.4188883,3
0.02416918,0.254386,0.4189192,2
0.1148036,0.2236842,0.4190004,3
0.1722054,0.1447368,0.4191087,3
0.1299094,0.1622807,0.4191106,3
0.009063444,0.2631579,0.4191532,2
0.0694864,0.622807,0.419275,2
0.09063444,0.1447368,0.4196983,3
0.003021148,0.3245614,0.4197389,2
0.1148036,0.131579,0.4197931,3
0.7190332,0.06140351,0.4198047,1
0.244713,0.4035088,0.4199535,2
0.9425982,0.0877193,0.4200076,1
0.347432,0.1184211,0.4203518,3
0.4108761,0.2982456,0.4203943,2
0.01812689,0.1140351,0.420404,3
0.244713,0.1710526,0.4204755,3
0.6344411,0.131579,0.4204987,1
0.05438067,0.122807,0.4205006,3
0.5861027,0.127193,0.4205258,3
0.006042296,0.0877193,0.4205586,3
0.592145,0.1096491,0.4205586,3
0.1933535,0.1578947,0.420723,3
0.081571,0.1447368,0.4207829,3
0.01812689,0.131579,0.4207848,3
0.8670695,0.09649123,0.4208332,1
0.2688822,0.1403509,0.4208679,3
0.9607251,0.01754386,0.4209646,1
0.04833837,0.5745614,0.4211173,2
0.2537764,0.1535088,0.4213107,3
0.1057402,0.1140351,0.4213803,3
0.3504532,0.1447368,0.4215697,3
0.1752266,0.1535088,0.4217669,3
0.2719033,0.1842105,0.4217669,3
0.0694864,0.1535088,0.421823,3
0.07854985,0.04385965,0.4218732,3
0.7794562,0.004385965,0.4219312,1
0.3897281,0.127193,0.421997,3
0.1903323,0.127193,0.422111,3
0.5528701,0.05701754,0.4222696,3
0.6193354,0.1491228,0.422488,3
0.006042296,0.1622807,0.4226291,3
0.01208459,0.131579,0.4226562,3
0.3836858,0.004385965,0.4227045,3
0.7492447,0.004385965,0.4227045,1
0.09063444,0.1491228,0.4227355,3
0.5558912,0.1008772,0.4228785,3
0.4229607,0.131579,0.4228921,3
0.102719,0.6447368,0.4229752,2
0.0694864,0.01315789,0.4231105,3
0.6435046,0.03070175,0.4232555,1
0.4712991,0.127193,0.4233019,3
0.3685801,0.6754386,0.4233773,2
0.03625378,0.4429825,0.4233812,2
0.2356495,0.3991228,0.4235165,2
0.06646526,0.1140351,0.4235165,3
0.009063444,0.1096491,0.423588,3
0.0694864,0.5570176,0.423619,2
0.05135952,0.3903509,0.4236248,2
0.1480363,0.127193,0.4236383,3
0.2870091,0.3596491,0.4236712,2
0.429003,0.1622807,0.4238026,3
0.4622357,0.0745614,0.4238452,3
0.6132931,0.1184211,0.4238452,1
0.9848943,0.2850877,0.4238587,1
0.6102719,0.25,0.423878,2
0.0755287,0.1798246,0.423878,3
0.1903323,0.122807,0.4239399,3
0.6555891,0.1885965,0.423965,1
0.2145015,0.01315789,0.4241661,3
0.03021148,0.1622807,0.4242473,3
0.9728097,0.4078947,0.4242685,1
0.6435046,0.1885965,0.4243034,1
0.223565,0.1885965,0.4243498,3
0.1903323,0.2105263,0.4244387,3
0.4441088,0.5394737,0.424516,2
0.8791541,0.1403509,0.4245257,1
0.06344411,0.1622807,0.4245779,3
0.1480363,0.5263158,0.4245817,2
0.3202417,0.1403509,0.4245817,3
0.09365559,0.1184211,0.4245895,3
0.1057402,0.127193,0.4247364,3
0.05438067,0.1842105,0.4247615,3
0.04531722,0.4429825,0.4247828,2
0.01510574,0.7631579,0.4248427,2
0.2205438,0.1842105,0.4248543,3
0.7885196,0.381579,0.4249433,2
0.3595166,0.1710526,0.4249529,3
0.6555891,0.1096491,0.4249858,1
0.2567976,0.1622807,0.4249935,3
0.03927492,0.6052632,0.4250496,2
0.0694864,0.4649123,0.4250786,2
0.09365559,0.4517544,0.4253048,2
0.06042296,0.1008772,0.425355,3
0.01208459,0.1798246,0.4254304,3
0.6586103,0.122807,0.4255368,1
0.326284,0.09649123,0.4255638,3
0.09063444,0.1798246,0.4256411,3
0.1057402,0.1184211,0.4257688,3
0.7734139,0.3903509,0.4257881,2
0.4501511,0.1798246,0.4257997,3
0.01208459,0.1798246,0.4258983,3
0.6586103,0.1622807,0.4259118,1
0.223565,0.2149123,0.4260085,3
0.6586103,0.0745614,0.4261612,1
0.05438067,0.2236842,0.4261864,3
0.3383686,0.131579,0.426196,3
0.1510574,0.06578948,0.4261999,3
0.02719033,0.3289474,0.4262675,2
0.009063444,0.1447368,0.4265614,3
0.04229607,0.07894737,0.426573,3
0.1178248,0.02631579,0.4267199,3
0.03323263,0.9517544,0.4268398,2
0.1329305,0.1842105,0.4269558,3
0.05135952,0.1578947,0.427008,3
0.1057402,0.1929825,0.4270834,3
0.003021148,0.758772,0.4271104,2
0.5740181,0.04385965,0.4271607,3
0.03021148,0.1535088,0.4273308,3
0.06344411,0.6622807,0.4273424,2
0.3111782,0.3508772,0.4273618,2
0.1510574,0.1140351,0.4273966,3
0.2084592,0.127193,0.4274584,3
0.8277946,0.03070175,0.4274662,1
0.1782477,1,0.4277388,2
0.1722054,0.1403509,0.4277562,3
0.2628399,0.127193,0.4278083,3
0.3806646,0.1666667,0.4279688,3
0.2598187,0.01754386,0.4280519,3
0.02416918,0.245614,0.4280558,2
0.08459215,0.131579,0.4280693,3
0.08761329,0.3508772,0.4282627,2
0.4622357,0.122807,0.428282,3
0.8731118,0.1710526,0.4282878,1
0.5075529,0.1447368,0.4283419,3
0.7734139,0.122807,0.4283883,1
0.1329305,0.4122807,0.4284908,2
0.0755287,0.5701754,0.4289045,2
0.6193354,0.1008772,0.4289644,1
0.8580061,0.1622807,0.4290166,1
0.4471299,0.1798246,0.4290398,3
0.03323263,0.4254386,0.4290824,2
0.02114804,0.2061404,0.4291094,3
0.3625378,0.1535088,0.4291133,3
0.7824773,0.3289474,0.4293317,1
0.3202417,0.06140351,0.4293511,3
0.04229607,0.02192982,0.4294284,3
0.09063444,0.1491228,0.4295309,3
0.3655589,0.3640351,0.4296044,2
0.7129909,0.122807,0.4298267,1
0.1933535,0.1447368,0.4299678,3
0.4652568,0.09210526,0.4300316,3
0.01510574,0.4166667,0.4300509,2
0.3232628,0.06578948,0.4300587,3
0.7432024,0.0877193,0.4301282,1
0.07854985,0.1140351,0.4302385,3
0.4561934,0.05263158,0.4303719,3
0.6193354,0.06578948,0.4303815,1
0.06344411,0.09649123,0.4306212,3
0.02719033,0.1754386,0.4306386,3
0.9939577,0.02192982,0.4306502,1
0.05438067,0.131579,0.4307102,3
0.01510574,0.03947368,0.4307624,3
0.510574,0.1842105,0.4307778,3
0.2960725,0.2192982,0.4308513,3
0.4954683,0.127193,0.4309228,3
0.1812689,0.1973684,0.4311142,3
0.05740181,0.4298246,0.4311896,2
0.1329305,0.1754386,0.4312205,3
0.1691843,0.1666667,0.4312225,3
0.1359517,0.372807,0.4313597,2
0.09063444,0.377193,0.4314081,2
0.05740181,0.622807,0.4315763,2
0.1691843,0.131579,0.4316942,3
0,0.08333334,0.4317445,3
0.01208459,0.1184211,0.431758,3
0.3172205,0.1622807,0.431816,3
0.006042296,0.3201754,0.4318972,2
0.4712991,0.09210526,0.431988,3
0.06042296,0.3640351,0.4320171,2
0.163142,0.1578947,0.432133,3
0.04833837,0.1666667,0.4321388,3
0.6404834,0.3596491,0.4321408,2
0.1722054,0.0877193,0.4322916,3
0.02114804,0.06578948,0.4322993,3
0.04531722,0.07894737,0.4324172,3
0.4169184,0.05701754,0.4324288,3
0.08459215,0.1929825,0.4324965,3
0.3564955,0.08333334,0.4326898,3
0.1268882,0.6315789,0.4327497,2
0.1087613,0.1359649,0.4328155,3
0.08459215,0.1491228,0.432889,3
0.1178248,0.245614,0.4329353,2
0.5377644,0.1535088,0.4330281,3
0.4320242,0.368421,0.4330939,2
0.2205438,0.1973684,0.4332234,3
0.05438067,0.2324561,0.4332775,2
0.2537764,0.1622807,0.4333046,3
0.5468278,0.01754386,0.4334341,3
0.1148036,0.1798246,0.4336101,3
0.03323263,0.245614,0.4336139,2
0.0694864,0.7938597,0.4336139,2
0.1540785,0.2280702,0.4336294,3
0.09365559,0.3903509,0.433931,2
0.03021148,0.1403509,0.4340605,3
0.4531722,0.01315789,0.4340721,3
0.07854985,0.9122807,0.434076,2
0.1057402,0.6447368,0.4341359,2
0.4048338,0.1622807,0.4341784,3
0.3444109,0.1622807,0.4341842,3
0.1993958,0.4429825,0.4344201,2
0.2024169,0.2105263,0.4344819,3
0.2537764,0.09649123,0.4346424,3
0.1148036,0.1710526,0.4347391,3
0.02416918,0.1535088,0.4347758,3
0.1359517,0.1140351,0.4348125,3
0.1903323,0.05701754,0.4348222,3
0.1450151,0.1403509,0.4349285,3
0.2537764,0.1535088,0.4349324,3
0.1268882,0.4824561,0.4349421,2
0.2205438,0.2061404,0.4350387,3
0.4048338,0.03947368,0.4350581,3
0.5558912,0.2017544,0.4351276,3
0.1057402,0.1096491,0.4352011,3
0.09667674,0.1447368,0.4352475,3
0.09667674,0.1052632,0.43535,3
0.2567976,0.1622807,0.4353558,3
0.081571,0.1491228,0.4353597,3
0.06646526,0.2017544,0.4354022,3
0.8277946,0.004385965,0.4354641,1
0.1782477,0.4736842,0.4359648,2
0.1510574,0.1184211,0.4360324,3
0.009063444,0.1885965,0.4361407,3
0.1329305,0.1184211,0.4361658,3
0.2870091,0.2894737,0.4361697,2
0.01510574,0.1578947,0.4362006,3
0.5166163,0.3859649,0.4362431,2
0.1329305,0.2850877,0.4362876,2
0.9274924,0.1491228,0.4363417,1
0.1329305,0.2938597,0.4364017,2
0.1268882,0.5789474,0.4365447,2
0.4773414,0.3903509,0.4365815,2
0.07250755,0.8464912,0.4365969,2
0.2145015,0.1491228,0.4366878,3
0.2749245,0.05263158,0.4367593,3
0.1782477,0.1622807,0.4368057,3
0.2114804,0.1929825,0.436943,3
0.1057402,0.8333333,0.4370319,2
0.009063444,0.4824561,0.4370377,2
0.223565,0.4429825,0.4370802,2
0.3383686,0.1447368,0.4371228,3
0.510574,0.1447368,0.4371286,3
0.03323263,0.245614,0.4372252,2
0,0.1842105,0.4373142,3
0.09667674,0.1666667,0.437724,3
0.006042296,0.6315789,0.4377395,2
0.2719033,0.1008772,0.4377762,3
0.09063444,0.372807,0.437869,2
0.4471299,0.1359649,0.4379966,3
0.1389728,0.4649123,0.4380275,2
0.5287009,0.1666667,0.4382576,3
0.5347432,0.1491228,0.4382711,3
0.1722054,0.1754386,0.4383021,3
0.5740181,0.1842105,0.438304,3
0.3655589,0.1359649,0.4383059,3
0.1329305,0.4429825,0.4384161,2
0.244713,0.04824561,0.4384219,3
0.223565,0.2105263,0.4385186,3
0.8036254,0.01754386,0.4385959,1
0.02416918,0.1842105,0.4387486,3
0.1178248,0.1491228,0.438884,3
0.1178248,0.4254386,0.4389458,2
0.01812689,0.127193,0.4392223,3
0.01208459,0.1491228,0.4392977,3
0.2296073,0.02631579,0.4393344,3
0.1208459,0.1140351,0.4393654,3
0.1963746,0.0745614,0.4393847,3
0.1812689,0.1096491,0.4393885,3
0.03021148,0.1359649,0.439491,3
0.009063444,0.1535088,0.4395219,3
0.9063444,0.1184211,0.4395393,1
0.05438067,0.1842105,0.4395606,3
0.08459215,0.08333334,0.4396998,3
0.2870091,0.5394737,0.4397965,2
0.07250755,0.1885965,0.4398931,3
0.09969789,0.5350877,0.4399357,2
0.5317221,0.1754386,0.4399434,3
0.3927492,0.3245614,0.4400845,2
0.006042296,0.4210526,0.4401831,2
0.2175227,0.1622807,0.440185,3
0.1752266,0.2631579,0.4402914,2
0.5951661,0.1885965,0.440477,3
0.05438067,0.1535088,0.4405002,3
0.2749245,0.1885965,0.44062,3
0.1782477,0.1666667,0.4408849,3
0.03927492,0.04385965,0.4409932,3
0.3504532,0.1666667,0.4410434,3
0.02416918,0.1184211,0.4410898,3
0.2839879,0.6140351,0.4410956,2
