Recency,Frequency,Monetary,ClusterID
-2.202651,-0.9243047,-0.8124124,3
1.554109,-0.2030476,-0.8411379,1
-1.031754,1.327801,0.3430676,2
-1.77865,-0.3697748,-1.008872,3
-0.8677651,-0.6562513,-1.127513,3
-0.2580757,-1.400185,-1.237721,3
1.000373,1.089189,0.5426003,2
-0.1039626,-0.2030476,-1.052809,3
1.31431,-0.2668243,-1.14647,1
-0.9454541,1.941985,0.9547332,2
-0.3763252,1.695307,-0.0692601,2
-0.7009894,1.595959,0.006829583,2
-1.375957,0.3771206,-0.4260886,3
-0.7637197,1.100873,1.198399,2
-1.129197,0.4153391,0.372131,2
-0.2039873,0.3176283,-0.8290018,3
1.652996,-0.3343962,-0.3973105,1
-1.129197,-1.300556,-0.8540206,3
1.529352,-2.020056,0.07089709,1
-1.650062,-0.5239522,1.232932,2
0.1969319,-1.646622,-0.01901695,1
1.389654,-1.808572,-0.3707298,1
-1.241717,-0.6562513,-0.1226793,3
1.371192,-0.4441286,-0.426779,1
1.198336,-0.1724371,-0.3974159,1
-2.202651,1.029374,1.217973,2
1.094512,-0.4832995,-0.5611653,1
-0.4415349,1.444178,0.3550834,2
0.001454396,-0.8645151,-0.817099,3
1.094512,0.4524895,0.328956,1
-1.241717,1.357697,1.874761,2
1.675781,-1.51373,-3.832419,1
0.4029975,-0.3697748,0.08863735,3
-1.650062,1.604467,0.4396133,2
-0.08822051,0.120655,0.5176972,3
1.47854,-1.21147,-1.23556,1
1.491411,-0.5239522,-0.5038596,1
-0.3555647,-0.2344921,-0.00591767,3
-0.08822051,-0.7044005,-0.2956022,3
-0.07271888,1.781516,1.984548,2
-0.905656,1.223853,1.421696,2
-0.7009894,-1.300556,-1.255462,3
0.02969687,-2.020056,-1.329212,1
1.006457,-0.05742008,0.08368967,1
-1.241717,-0.2030476,0.2407042,3
0.9250617,-0.1724371,-0.02613012,1
1.182462,-0.1724371,-0.7654215,1
-1.544699,1.955868,0.928158,2
0.1356585,1.100873,0.06281701,2
0.2549507,-0.2030476,-1.237385,1
-1.650062,0.3176283,1.341503,2
1.000373,0.8200235,-0.6347874,1
-0.8315856,1.36754,0.3160177,2
-1.544699,-0.2030476,-0.7540731,3
0.3626365,-0.1724371,-0.6485481,1
-0.5617728,-1.646622,-1.267889,3
-0.5117356,1.727163,0.2282578,2
-0.7637197,1.065546,0.03752859,2
0.05719746,1.26626,0.7800096,2
-0.642588,-0.8082091,-0.9149969,3
1.385061,1.74287,0.7912425,2
1.550012,1.415864,-0.3595375,1
1.352485,0.5238428,0.2206798,1
-1.77865,0.7330433,1.195113,2
-0.905656,1.100873,-0.01396217,2
-0.4643384,0.1897603,1.748419,2
0.1849506,-1.300556,-0.1921494,1
1.111446,-2.020056,-1.617068,1
0.5517041,-0.7549554,0.02293875,1
1.22439,-0.8645151,-1.244044,1
-0.2039873,0.3963678,-0.472735,3
-0.4643384,0.6874749,1.471835,2
0.7888339,0.6562554,-0.05032744,1
1.487133,-1.21147,-0.993179,1
-1.650062,1.425357,1.441855,2
1.270079,-0.4441286,-0.9375718,1
-1.9469,2.030339,0.7725996,2
1.249959,-1.21147,-1.262023,1
-0.4415349,1.2452,1.553365,2
-0.9454541,-0.4441286,-0.567,3
1.171776,-2.340526,-0.9712026,1
-1.77865,-0.2030476,0.6158248,3
-0.9873929,1.481177,-0.01178098,2
-0.5117356,-0.3343962,0.4132918,3
-0.642588,-1.056615,-1.040688,3
-0.6148099,0.6874749,0.3526352,2
-0.221686,0.4153391,-0.5393941,3
-1.45478,0.02210035,0.07657155,3
0.8587682,-0.2030476,-0.9399479,1
-0.6148099,0.3575882,0.1551406,3
1.525185,-1.056615,-0.6942188,1
-0.152721,0.2119787,-0.4256789,3
-1.305534,1.57017,1.833717,2
-1.650062,-0.6562513,0.6865871,3
-0.2958868,0.4340436,0.8103856,2
1.128169,0.9923105,0.933458,2
-1.07888,0.4886375,0.912901,2
-0.905656,-0.2344921,0.6071448,3
0.6029726,0.671952,0.6892524,2
1.412399,-0.5662212,-0.6264476,1
-0.5117356,0.9797488,0.8311267,2
-0.2039873,-1.51373,-0.4051103,3
0.3626365,-0.1724371,-0.08133346,3
-0.1866017,0.120655,0.03777281,3
-0.9454541,0.04748934,0.1843137,3
0.2321086,-0.5662212,-0.3413296,3
0.8450868,0.6874749,0.9871021,2
-1.544699,1.100873,1.106745,2
1.606355,-1.300556,-1.602619,1
0.02969687,-0.9881128,-0.7292318,3
1.482843,-0.4832995,-0.610656,1
-0.2039873,-1.300556,-0.7443519,3
-0.5117356,0.07236286,-0.7342671,3
-1.305534,1.462783,1.674281,2
-0.8677651,-1.400185,-1.12372,3
1.338291,0.3575882,0.3638396,1
0.5945787,-1.130683,-1.12473,1
0.0156712,0.5063545,0.5232278,2
-0.08822051,1.434795,1.526927,2
-1.650062,-1.808572,-3.763909,3
0.7147698,-0.03032627,0.1730626,1
1.554109,0.120655,-0.4125327,1
-0.02757708,-0.2668243,-0.2876917,3
1.70563,-1.400185,-0.8988292,1
-0.5878909,-0.7549554,-0.637521,3
-1.183244,-1.808572,-1.437495,3
-1.375957,-0.1724371,0.09962567,3
-0.5117356,-1.400185,-0.9069966,3
-0.8677651,0.2338156,0.1927326,3
0.09715009,-1.646622,-2.883705,1
-1.650062,-0.7549554,-0.8534516,3
-1.77865,0.8478861,0.7932862,2
0.9819487,-1.400185,-1.158247,1
-0.05744954,-0.9243047,-0.9901224,3
-0.08822051,-0.8645151,-1.050287,3
0.05719746,0.4886375,-0.9221143,3
0.9569723,0.1897603,0.3252537,1
-1.241717,-0.9243047,-0.484762,3
-0.9454541,0.2552857,-0.09550435,3
0.2321086,-0.9881128,-0.9212683,1
-0.3352522,0.3771206,0.2380865,3
1.161005,-1.646622,-0.6853688,1
1.17713,0.5581597,0.6303053,2
0.2205078,0.2764026,0.06761055,3
0.09715009,-0.8645151,-0.6847759,3
-0.731768,-0.2030476,-0.1772356,3
1.065804,0.671952,-0.5591145,1
-1.183244,-0.2030476,0.6485348,3
-1.650062,1.307553,1.547807,2
1.161005,-0.6562513,1.489227,1
-0.5117356,0.2119787,0.04781155,3
-0.05744954,0.09674419,-0.9086984,3
-0.8315856,0.671952,1.165099,2
-1.183244,-1.400185,-1.295811,3
0.3930399,1.191273,1.119166,2
1.499929,-1.646622,-1.534475,1
-0.05744954,1.472005,2.166429,2
-0.3763252,1.646368,1.695334,2
0.09715009,1.396708,2.111722,2
0.8723041,-0.8645151,-0.5884843,1
1.675781,-0.4441286,-0.6685165,1
-0.6712902,-0.2344921,-0.1700346,3
0.0156712,1.517355,1.920133,2
-1.241717,-1.056615,-0.2583161,3
0.2661975,1.406315,1.870627,2
0.6521466,-0.5239522,0.04932659,1
-0.3555647,0.6080766,0.8307396,2
0.04353712,0.5238428,0.6877109,2
-1.031754,0.4886375,0.868739,2
-1.241717,-0.9243047,-1.008909,3
-0.07271888,-1.400185,-1.183376,1
-0.5878909,0.2764026,0.3197413,3
-0.5117356,-0.9881128,-0.6991756,3
-1.375957,-1.646622,-1.615447,3
1.100181,0.02210035,0.1313263,1
-1.77865,1.552752,1.977558,2
-1.650062,0.7028283,0.16059,2
1.474224,-0.8645151,-0.5451681,1
-1.77865,1.053585,-0.1506616,2
1.229542,-0.2344921,-0.1553784,1
-1.241717,0.3176283,0.9561297,2
-1.031754,1.337829,0.9883884,2
0.2549507,0.2552857,0.1382747,3
-0.7637197,-0.6562513,-0.7306359,3
-0.5617728,-0.9881128,-0.03796821,3
-0.7969513,0.3963678,0.2085891,3
0.7523527,-0.7549554,0.2203689,1
1.434787,-0.6102612,-0.4589421,1
0.2773316,-1.400185,1.291178,3
1.214028,-0.5239522,-0.4492323,1
1.439222,-1.300556,-1.184007,1
0.865554,-0.08514223,-0.09595685,1
-1.183244,0.7180164,0.7599762,2
0.3419071,-0.4063216,0.06454148,3
1.203587,0.1671448,-0.24755,1
-1.305534,0.4153391,0.8819587,2
-0.6712902,1.287042,0.7506014,2
-1.129197,1.053585,0.9260949,2
-0.731768,-0.3697748,-0.5768963,3
-1.9469,0.6562554,0.5383563,2
0.9055304,-0.6102612,-0.0216544,1
-1.77865,1.727163,2.258266,2
0.2205078,-1.130683,-0.6694461,1
-1.77865,-0.03032627,-0.4046439,3
-0.8677651,-0.2344921,0.3201475,3
-0.3555647,0.9152949,0.7497234,2
0.3523191,-0.8645151,-0.7210402,1
0.1849506,0.8058882,0.7862682,2
0.6278092,0.2119787,1.093761,2
1.244883,0.4524895,0.4844851,1
-0.4877269,0.7916127,0.8351625,2
-0.08822051,0.1897603,0.1982831,3
1.403344,-1.056615,-0.5868782,1
-0.4415349,-0.9881128,-0.8231252,3
0.5690389,1.377322,1.642578,2
-1.544699,0.1441156,0.4693869,3
0.2087832,0.9284125,1.311142,2
1.618153,-1.056615,1.232594,1
0.001454396,-0.03032627,1.099911,2
-0.9873929,-1.808572,-1.303859,3
0.1969319,-0.8082091,-0.63538,1
-0.6712902,0.5750006,0.5835104,2
-1.241717,-0.5239522,-0.4668331,3
0.2773316,-0.5239522,-0.5828357,1
-0.6148099,0.4153391,-0.63796,3
-1.07888,0.8887032,-0.5241108,3
1.434787,-0.9243047,-1.566425,1
0.8587682,0.1441156,-0.1908374,1
0.02969687,0.5238428,0.1076976,3
-1.305534,-0.2668243,-0.831164,3
1.512612,-1.51373,-1.179285,1
-1.183244,1.94894,0.990351,2
1.407879,-0.8645151,-0.8788288,1
0.4515349,0.8616192,-0.02308638,2
-0.9454541,0.04748934,-0.9282953,3
-0.1039626,-1.400185,-0.2568994,3
-0.4877269,0.02210035,-1.090335,3
0.1481937,-0.05742008,1.078809,2
-0.3763252,1.66284,0.6368653,2
0.7223782,-0.6102612,-1.234554,1
0.5517041,-0.113527,0.8336359,2
-0.3352522,-0.4832995,-1.236376,3
0.001454396,-0.9881128,-0.6637748,3
0.001454396,0.7180164,0.2210988,2
0.1969319,2.069685,1.342429,2
1.403344,-1.21147,-1.297517,1
-0.7969513,0.120655,-0.8562047,3
1.166401,0.9152949,-0.6202011,1
-0.905656,-1.646622,-0.5471946,3
1.239788,0.09674419,-0.5279307,1
-0.2958868,0.5238428,-0.79483,3
-0.1695168,-0.2668243,-0.1186013,3
1.006457,0.7479126,-0.3225842,1
-0.1362035,0.7771938,-0.2073939,3
0.6278092,1.2452,1.119621,2
0.8587682,1.646368,0.768268,2
-0.08822051,1.526276,-0.186515,2
0.9379203,-0.9243047,-1.053353,1
-1.07888,1.834201,0.7833063,2
-0.3555647,-0.5239522,-0.5896224,3
-0.04240473,1.377322,-0.3362209,2
-0.221686,-0.03032627,-0.7173145,3
1.024543,-0.5239522,-1.003661,1
-0.3975567,-0.5239522,-1.184323,3
-0.2958868,-0.113527,-0.271212,3
1.495676,0.671952,-0.7012521,1
-1.07888,1.444178,0.3988118,2
-1.183244,1.621354,1.135465,2
-0.4192842,0.7028283,-0.4321858,3
0.2883557,0.5238428,-0.2471189,3
-0.4643384,0.02210035,0.5675952,3
-1.305534,0.2764026,0.02101013,3
0.1969319,-1.300556,-0.1578307,1
-1.650062,1.202209,0.08299419,2
0.3930399,-0.2668243,-0.7381651,1
0.1969319,1.36754,-0.2535998,2
-0.221686,1.425357,0.07921518,2
1.006457,0.6243224,-0.9664066,1
1.171776,-1.51373,-1.138863,1
-0.4643384,-1.808572,-0.125399,3
0.892343,-0.8645151,0.03105713,1
1.508396,-0.4441286,-0.5068073,1
0.1101408,1.053585,-0.4244936,3
1.525185,-1.808572,-1.204453,1
-0.6148099,0.8200235,1.187873,2
-0.6712902,1.517355,0.904995,2
1.701931,-0.1724371,-0.8482818,1
-1.544699,0.6874749,0.1262449,2
-1.07888,1.234563,-0.6066794,3
1.529352,-0.3343962,0.9918259,1
-1.305534,1.307553,-0.6041948,2
0.1849506,0.4524895,0.4960314,2
1.244883,-1.51373,-0.4457206,1
-0.3153661,1.646368,2.083462,2
-0.4415349,0.3771206,0.2139608,3
0.2661975,0.8478861,1.201648,2
-0.1695168,1.123977,-0.09766762,2
1.059988,0.671952,0.6294506,2
0.4323637,-0.3001038,0.4894154,3
-1.183244,0.7626283,-0.001865172,2
0.534113,0.1441156,0.1979676,3
0.2661975,-0.2668243,0.2307578,3
1.024543,0.2971794,0.3693021,1
1.244883,0.2764026,0.3849955,1
-0.7009894,-0.03032627,-0.2131717,3
1.452448,-1.51373,-1.373136,1
1.558194,-0.7549554,-0.5945836,1
-0.731768,0.5063545,0.6616,2
-1.183244,1.535149,1.672883,2
1.66063,-0.4063216,-0.4228792,1
-0.04240473,-0.1426117,-0.2322862,3
1.255017,-0.3001038,-0.2682569,1
0.5252187,0.2971794,0.8804148,2
-0.221686,-0.9881128,-0.8369936,3
-1.650062,-0.3343962,-0.7514053,3
1.077362,-1.51373,0.05514491,1
0.3313985,-0.4063216,-0.3616861,3
1.74213,-1.400185,0.03326341,1
-1.241717,-1.130683,-0.5869276,3
-0.4643384,-0.03032627,0.1342325,3
0.9881188,0.6874749,0.5126906,2
-0.8315856,1.089189,1.595074,2
-0.8315856,1.100873,0.9195679,2
1.672007,-0.5239522,-0.7526093,1
0.8242844,0.5238428,0.8121126,2
1.380453,-0.1426117,-0.2569938,1
-0.642588,0.09674419,0.475828,3
-0.5117356,0.875224,1.058311,2
-1.183244,1.089189,2.23876,2
-0.4877269,1.941985,1.876768,2
-0.8315856,-0.4832995,-0.5149282,3
-0.8315856,0.2119787,0.8693957,2
-0.9454541,0.8200235,1.043713,2
0.7670732,-2.340526,-0.7608445,1
1.403344,-0.8082091,-0.7001587,1
0.7374559,-0.4441286,-0.5063463,1
-0.1039626,-0.2344921,-0.2684283,3
0.3419071,0.9152949,1.095391,2
-1.375957,1.146738,1.529423,2
-0.6712902,-0.7549554,-0.9528944,3
0.1229755,-0.7044005,-0.3698018,3
0.04353712,1.202209,0.9301741,2
-0.1039626,0.875224,2.242724,2
1.006457,-0.4441286,-0.5383753,1
-0.8315856,0.3575882,0.4846689,2
0.7223782,-0.2030476,0.4898161,1
-0.9454541,0.7180164,0.9017069,2
1.343038,-1.056615,-1.17727,1
-1.77865,0.6562554,0.8032218,2
1.37583,-0.8645151,-0.9713451,1
-0.07271888,0.8340219,1.627996,2
-0.1695168,-0.3001038,-0.1925271,3
1.309464,-0.8082091,-0.7193148,1
-1.650062,0.6243224,0.7171665,2
0.9757493,1.017121,0.832891,2
1.275064,-0.2030476,-0.007806447,1
-1.129197,-0.5239522,-0.6087163,3
0.7670732,-0.4063216,-0.1534198,1
-0.4643384,-0.4441286,-0.5404138,3
0.2205078,0.9797488,-0.7740205,3
-2.202651,0.4153391,0.4656868,2
-1.650062,1.425357,1.296775,2
-0.1866017,-1.300556,-0.380421,3
-0.8315856,-0.2030476,-0.6007404,3
0.160585,1.112469,0.322088,2
1.70932,0.120655,-1.029973,1
-0.5878909,-1.51373,-1.274854,3
1.72399,-1.300556,0.548405,1
-1.241717,1.191273,1.105174,2
1.716673,-0.9881128,-1.139634,1
0.1969319,-0.4063216,-0.8223279,3
1.465553,-1.808572,-1.71832,1
-0.8315856,1.017121,1.520637,2
0.1229755,-0.6102612,0.1008546,3
0.9055304,-0.2030476,0.01438706,1
-0.5117356,0.5581597,-0.3693278,3
0.1728361,-0.4832995,-0.5854716,3
-0.9873929,-0.5662212,-0.3597828,3
0.660152,0.3377609,0.5592306,2
0.05719746,-0.5662212,-0.1914842,3
-1.241717,-0.003829184,0.06557519,3
0.4128696,-1.056615,-0.920423,1
0.02969687,-0.8645151,0.7899978,3
0.2773316,1.041528,0.4261481,2
-0.5878909,1.508385,1.265459,2
0.3419071,0.04748934,0.05413403,3
-1.183244,-1.130683,-0.3417327,3
-2.202651,0.1671448,0.3529336,3
1.304602,-0.5239522,-0.5358441,1
0.04353712,0.3575882,0.3859097,2
1.371192,-1.300556,-1.368867,1
1.701931,-0.3343962,-0.5504203,1
-1.9469,1.191273,1.135553,2
-0.1866017,0.1671448,0.003708002,3
0.3728611,-2.020056,-1.326628,1
1.042384,-1.130683,-0.5975457,1
-0.07271888,1.287042,1.21267,2
1.701931,-1.51373,-0.04554871,1
1.309464,-0.113527,-0.2738103,1
1.34777,-0.4063216,-0.3638999,1
1.672007,-1.21147,-1.063126,1
-0.3352522,0.470685,0.7417827,2
0.1229755,1.357697,2.207568,2
1.371192,-0.4063216,-0.3231206,1
0.6029726,-0.1426117,-0.002445644,1
1.537651,-0.8082091,-0.9091326,1
1.270079,1.517355,1.56143,2
1.625967,-0.7549554,-0.5600308,1
-1.9469,1.065546,0.9236971,2
-0.5117356,0.3575882,0.5726076,2
-1.183244,0.3575882,0.2190434,3
-0.1866017,0.8616192,1.154918,2
0.1356585,1.202209,1.196827,2
0.2205078,-0.4441286,-0.570622,3
0.1101408,-0.05742008,0.02784902,3
0.7670732,0.9414144,1.731724,2
1.366538,-0.08514223,-0.1650905,1
0.6760069,-1.400185,-0.4785984,1
-0.3555647,0.1897603,0.1868304,3
-0.905656,0.4153391,0.4111693,2
0.7147698,-0.6102612,-0.6110595,1
0.1356585,0.2552857,0.381566,3
0.8723041,-1.400185,-1.316751,1
1.554109,-1.21147,-0.7980592,1
1.000373,-0.05742008,0.01486779,1
0.4889555,0.7916127,1.229563,2
0.7743689,-0.5662212,-0.732267,1
1.720336,-1.056615,-0.9713807,1
0.5517041,-0.9243047,-1.05491,1
0.09715009,-0.4063216,-0.3964469,3
0.8856981,0.8478861,1.006187,2
-0.7009894,-0.9881128,1.18015,3
-0.642588,-2.020056,-0.3651314,3
-0.905656,0.2764026,1.5946,2
0.001454396,0.5581597,0.1605759,2
-1.650062,0.2552857,0.153009,3
-0.4643384,0.1441156,-0.00695619,3
0.1229755,0.3575882,-1.14152,3
-0.152721,-0.9243047,-0.7292318,3
1.018542,-0.7044005,-1.242495,1
0.02969687,1.578811,1.55644,2
-0.1039626,-1.808572,-0.7732013,1
-0.7009894,-0.4832995,-0.2170313,3
-0.221686,0.9284125,1.599998,2
-0.5117356,0.4886375,0.4347585,2
1.182462,-0.3343962,-0.9643182,1
-1.183244,0.120655,0.03317155,3
0.09715009,-0.2344921,-0.1966703,3
1.590476,-0.1426117,-0.06341764,1
0.05719746,-0.3001038,0.1008839,3
0.09715009,0.470685,0.6965741,2
0.4515349,-0.9243047,-0.8817823,1
1.512612,-0.4832995,-0.6062524,1
0.2321086,0.2764026,0.4181142,2
0.5776128,-2.340526,-1.617068,1
1.171776,-0.3697748,-0.5434543,1
0.09715009,0.04748934,-0.1007254,3
1.731272,-2.340526,-1.022423,1
-1.650062,-0.08514223,-0.5805495,3
1.566331,-0.7044005,-0.884386,1
-0.2039873,-0.003829184,-0.6981661,3
-0.1199539,1.146738,1.812779,2
0.09715009,0.2971794,-0.01678051,3
0.5252187,0.2971794,-1.032669,1
-0.05744954,-1.056615,-0.8706306,3
-0.3763252,0.5411091,0.5160299,2
-0.4415349,-0.8645151,0.150733,3
1.219219,-0.7044005,0.5418234,1
0.9250617,1.065546,-0.4883892,1
-0.04240473,-0.003829184,-0.9892872,3
0.1229755,0.9284125,-0.09062001,2
0.2992721,-0.6562513,1.406441,2
0.6278092,-0.3001038,-0.4006231,1
0.3626365,-0.4832995,-0.4596069,1
-2.202651,-0.113527,-0.2329905,3
-0.3763252,-0.4063216,-0.4525558,3
0.1969319,-1.130683,-1.04897,1
0.931507,0.7028283,-0.238136,1
1.443645,0.5581597,0.236107,1
-0.5117356,-0.8082091,-0.6714405,3
-0.2767957,-0.8645151,-0.3264428,3
1.380453,-0.6562513,-0.5672913,1
0.4515349,-0.2030476,0.4086355,3
-0.5878909,1.587407,0.8486581,2
0.2321086,0.1897603,-0.01750974,3
0.001454396,1.029374,1.295426,2
-0.731768,-1.646622,-0.2891229,3
0.8381906,-2.340526,-6.846577,1
-0.2580757,1.017121,1.634738,2
0.7888339,-0.2668243,1.397135,2
-1.305534,1.462783,1.538634,2
0.72994,-1.808572,-1.01121,1
-0.2767957,1.26626,0.7555653,2
-1.241717,0.02210035,1.152353,2
1.249959,-1.21147,-0.02651304,1
1.006457,0.1671448,0.0342735,1
-0.2767957,-0.9243047,-0.5701352,3
1.100181,-0.1426117,-0.3956049,1
1.508396,-1.056615,-1.119357,1
1.018542,-2.340526,-0.1902627,1
-1.544699,0.8887032,1.014443,2
-0.905656,-0.9243047,-0.798928,3
-1.183244,0.8887032,1.51885,2
1.727636,-1.300556,-1.270388,1
0.6029726,-0.8082091,-0.642204,1
1.590476,-1.400185,-1.340725,1
-0.905656,0.7330433,0.8572228,2
-2.202651,0.3176283,0.2871297,3
0.4128696,-0.8645151,0.08086134,1
0.8723041,0.1441156,0.02045421,1
1.117043,-1.21147,-0.4942385,1
-0.8315856,0.470685,-0.3290749,3
-0.3975567,1.604467,0.5724986,2
1.482843,-0.05742008,-0.6980297,1
0.3313985,1.317709,2.244429,2
-0.5878909,1.077413,0.8634954,2
1.012513,-1.056615,-0.9309904,1
-1.183244,0.07236286,0.2332671,3
1.679544,0.2764026,-0.0654007,1
0.3419071,-0.2344921,-0.1745529,3
-0.6148099,-1.21147,-1.139163,3
0.02969687,0.3771206,0.4527127,2
1.716673,-1.400185,-1.32074,1
-0.3153661,-2.020056,-1.690228,1
1.439222,-0.6562513,-0.4185416,1
-0.9454541,-1.400185,-1.34193,3
-0.5617728,0.8616192,-0.4587205,3
-0.6712902,-1.056615,-0.9994322,3
0.2773316,0.3771206,-0.3466411,3
-1.305534,0.4886375,0.5069669,2
-0.7009894,-0.2030476,-1.083475,3
1.474224,0.2119787,-0.8986308,1
0.7449266,-0.3343962,-1.054637,1
-0.02757708,0.5411091,-0.4178129,3
1.416904,-2.020056,-0.03106806,1
-1.241717,2.08904,0.9290274,2
1.482843,-1.51373,-1.240659,1
1.745732,-1.130683,-1.060144,1
1.679544,-0.2344921,-0.1999218,1
-0.5878909,0.5411091,0.4769472,2
-0.4877269,-0.1724371,-0.3226438,3
-0.4877269,0.470685,-0.1224401,3
1.562268,0.5063545,-0.2885812,1
1.474224,0.470685,-0.7834283,1
-0.6148099,-1.300556,-1.035143,3
0.4323637,-0.9881128,-0.7907479,1
-0.5117356,-1.300556,-1.1818,3
0.3419071,0.4524895,-0.5279541,3
-1.241717,0.3771206,-0.1690973,3
-0.3763252,-0.2030476,-0.3056372,3
-0.221686,-0.2668243,-0.1822065,3
-1.9469,0.7771938,-0.2462197,3
0.6029726,0.7626283,-0.4440561,3
-0.9873929,-0.8082091,0.9706349,3
0.2549507,-0.2030476,-0.275322,3
-0.2767957,0.2338156,0.9496692,2
0.6278092,0.2119787,0.3993678,3
0.9506527,0.9284125,-0.7930998,1
-2.202651,1.885329,2.299449,2
-0.4877269,0.9020593,1.767621,2
0.4226578,-2.020056,-1.355531,1
-0.6712902,0.4153391,0.6087475,2
0.4419889,1.621354,2.05952,2
-0.5364034,-0.03032627,0.07009107,3
-0.731768,1.347794,0.8192325,2
-0.8315856,-0.7044005,0.7812902,3
-1.305534,0.6403804,0.6525499,2
0.2992721,-0.8645151,-1.610365,1
-0.05744954,1.065546,2.267262,2
-0.6712902,1.695307,0.4861952,2
1.018542,0.2338156,-0.2040517,1
1.117043,0.9797488,0.5101252,2
1.745732,-2.340526,-0.7459185,1
-1.07888,1.66284,0.4038696,2
0.918584,-1.300556,-1.205238,1
-1.07888,2.082612,1.990505,2
-0.1866017,-0.7549554,-1.537487,3
1.343038,-0.2668243,-0.6984388,1
0.09715009,2.095446,1.328136,2
-1.9469,-0.6102612,-0.5070841,3
-0.3555647,1.962769,1.76741,2
-0.4192842,0.4524895,-0.385754,3
0.3313985,-1.056615,-0.3585565,1
-0.6148099,-2.340526,-0.3026224,3
-1.9469,1.819312,0.2809634,2
-0.4192842,-1.646622,-1.086899,3
-0.7969513,1.71131,1.627241,2
1.439222,-0.3001038,-0.8065386,1
-0.7009894,1.169166,1.002939,2
-1.305534,2.145891,1.397164,2
-0.7969513,0.9020593,0.1952905,2
1.024543,0.7916127,-0.2642829,1
0.9632614,-0.3697748,-1.253205,1
-1.375957,0.120655,-0.1229015,3
-1.129197,-0.7549554,-0.8561097,3
0.6113084,-0.2030476,-1.39087,1
1.582471,-0.2344921,-1.1741,1
-0.04240473,0.8340219,-0.6304944,3
0.2549507,1.255766,1.130968,2
-1.650062,0.5238428,-0.06078335,3
-0.3352522,-0.2030476,-0.3103496,3
1.265076,-0.6562513,-1.362254,1
0.04353712,0.4340436,-0.3080502,3
1.541783,-0.8082091,-0.8438267,1
-0.642588,-0.1426117,-0.6642243,3
-0.5117356,-0.5239522,-0.2384339,3
-1.07888,-0.1426117,0.1617,3
-1.241717,1.26626,0.838569,2
-0.1039626,-1.21147,-0.9922319,3
-0.7969513,-1.300556,-0.9465557,3
-1.77865,0.3771206,0.2108352,3
0.5252187,-0.1426117,0.8905103,2
-1.07888,0.4524895,0.05654693,3
-1.544699,2.063187,1.754252,2
-0.4415349,1.123977,-0.009697709,2
1.054146,1.727163,0.1326441,2
-0.3153661,0.2119787,0.4413344,3
0.8856981,0.07236286,-0.720901,1
0.9569723,-0.8645151,-1.177494,1
0.160585,0.3377609,-0.4953798,3
0.6681051,1.587407,2.23407,2
-0.6148099,0.1897603,0.1046958,3
-0.642588,1.347794,0.1615174,2
1.048278,-0.1426117,-0.2730455,1
-0.1039626,-1.130683,0.4092243,3
1.434787,-0.1724371,-0.2706013,1
1.586479,-2.340526,-3.940374,1
-0.152721,-0.3697748,-0.40736,3
0.1849506,-1.51373,-0.8998216,1
-0.905656,1.123977,1.219343,2
0.4981266,0.875224,0.860673,2
-0.4877269,-0.4063216,-0.5729617,3
-0.3763252,-0.7044005,-0.7875411,3
-0.5617728,0.3575882,0.2155212,3
-1.305534,0.3963678,0.601899,2
0.2773316,-2.020056,-1.646319,1
-0.07271888,-0.6562513,-0.8463656,3
-0.3555647,0.6243224,0.7206793,2
0.001454396,0.9670804,1.674012,2
-0.5364034,0.5063545,0.6126414,2
1.083103,-0.6102612,-0.6902857,1
-0.07271888,-1.400185,-1.245693,1
-1.183244,0.2119787,1.059074,2
-0.3555647,-1.400185,-0.915333,3
-0.4192842,0.2971794,0.195443,3
-1.129197,-1.808572,-0.5235728,3
-0.1039626,1.123977,1.021861,2
-1.650062,-0.6102612,0.6806705,3
-1.77865,2.056665,2.129782,2
0.8172736,-0.5662212,-0.6093709,1
0.635976,-0.05742008,-0.04049592,1
0.4889555,0.6403804,1.004844,2
0.2321086,0.2971794,0.09428854,3
-1.544699,1.638072,1.93642,2
-0.1866017,0.5238428,0.7027119,2
-0.905656,1.796734,2.089437,2
-0.8677651,-0.7549554,-0.7644639,3
0.3930399,-0.3343962,0.1645346,3
-0.05744954,-0.7549554,-0.8247219,3
1.63374,-2.020056,-4.426686,1
0.7670732,-0.3343962,-0.3316525,1
0.534113,1.287042,1.309927,2
1.059988,-0.003829184,0.05197414,1
-0.7969513,0.3575882,-0.002524104,3
0.931507,-0.003829184,-0.3320125,1
1.198336,-0.2344921,-0.0216544,1
-0.3352522,-0.113527,0.05031052,3
0.4029975,-0.4832995,-0.5204432,1
0.4226578,-1.400185,0.365099,1
-1.241717,-0.4832995,0.419822,3
1.343038,0.02210035,-0.1700876,1
-0.1866017,0.2552857,0.19746,3
-0.6712902,-2.340526,-1.829258,3
1.122618,0.4340436,0.4626766,1
-0.2039873,-0.9881128,-0.5958024,3
-0.6148099,1.004767,1.0453,2
1.694506,-1.51373,-0.5874957,1
0.5429412,-1.130683,-1.129458,1
-0.08822051,-0.5662212,-0.4726902,3
0.9942601,1.255766,1.557801,2
-0.2767957,-0.8645151,-0.6086408,3
1.270079,-2.340526,-1.444253,1
-0.2767957,-0.03032627,0.09706213,3
1.618153,-0.9243047,-0.9926325,1
-0.7969513,0.8340219,1.803761,2
0.3728611,1.621354,1.945027,2
